Erhebungsmonat;Preissubsystem;Schemanummer;PMS;EP;Laufnummer;Preis_T;Menge_T;Preis_VPK;Menge_VPK;BC;Aktionscode;Ausverkauf;Text;Artikelnummer;Sonderpreis;Fehlende_Preise_R;BemerkungenMitHistorie;Tablet_Informationen;Preis_vor_Reduktion;Menge_vor_Reduktion;Ist_Preisreihe_zu_beenden;"DynamischesFeld1;DynamischesFeld2;DynamischesFeld3;DynamischesFeld4;DynamischesFeld5"
01.12.2016;2;0;14071;3145;4;15.95;1;;;;0;0;T-Shirt, langarm, Kinder;;0;;;zeitPos=1|sortNr=7;15.95;1;0;"we;100 bw;-;;"
01.12.2016;2;0;14071;3149;1;23.95;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=16;23.95;1;0;"WE;100 bw;-;langarmshirt;"
01.12.2016;2;0;14071;3149;2;35.95;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=68;35.95;1;0;"WE;100 bw;-;Hemd;"
01.12.2016;2;0;14071;3149;3;28.95;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=69;28.95;1;0;"WE;97 bw;3 spandex;Hemd;"
01.12.2016;2;0;14071;3149;4;10.95;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=70;10.95;1;0;"we;92 bw;8 elast;t-Shirt;"
01.12.2016;2;0;14071;3151;1;8.95;1;;;;0;0;Socken, Kinder;;0;;;zeitPos=1|sortNr=72;8.95;1;0;"WE;80 bw;18 polyamid;;"
01.12.2016;2;0;14071;3151;2;9.95;1;;;;0;0;Socken, Kinder;;0;;;zeitPos=1|sortNr=73;9.95;1;0;"WE;80 bw;18 polyamid;;"
01.12.2016;2;0;14071;3153;1;15.95;1;;;;0;0;Slip, Kinder;;0;;;zeitPos=1|sortNr=71;15.95;1;0;"WE;95 bw;5 elast;;"
01.12.2016;2;0;14071;3160;1;40.95;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=76;40.95;1;0;"WE;32 polyest;68 bw;Hoody;"
01.12.2016;2;0;14071;3160;2;40.95;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=26;40.95;1;0;"WE;5 elast;95 polyest;Pulli;"
01.12.2016;2;0;14071;3160;3;40.95;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=75;40.95;1;0;"WE;100 bw;-;schalkeagen;"
01.12.2016;2;0;14071;3160;4;35.95;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=78;35.95;1;0;"WE;95 polyest;5 elast;hoody;"
01.12.2016;2;0;14071;3162;1;30.95;1;;;;0;0;Pyjama und Body, Baby;;0;;nicht mehr im sortiment;zeitPos=1|sortNr=4;30.95;1;1;"we;100 bw;-;;"
01.12.2016;2;0;14071;3162;2;30.95;1;;;;0;0;Pyjama und Body, Baby;;0;;nicht mehr im sortiment;zeitPos=1|sortNr=3;30.95;1;1;"we;100 bw;-;;"
01.12.2016;2;0;14071;3185;2;35.95;1;;;;0;0;Schal und Krawatte;;0;;;zeitPos=1|sortNr=48;35.95;1;0;"we;100 seide;-;Kravatte;"
01.12.2016;2;0;14071;3185;3;50.95;1;;;;0;0;Schal und Krawatte;;0;;;zeitPos=1|sortNr=50;50.95;1;0;"we;100 seide;-;Krawatte;"
01.12.2016;2;0;14071;3187;1;25.95;1;;;;0;0;Wollschal, Mütze und Handschuhe;;0;;;zeitPos=1|sortNr=57;25.95;1;0;"WE;64% Acryl;36 polyest;Mütze;"
01.12.2016;2;0;14071;3187;2;50.95;1;;;;0;0;Wollschal, Mütze und Handschuhe;;0;;;zeitPos=1|sortNr=64;50.95;1;0;"WE;100 Nappaleder;100 Polyester (Innenfutter);Handschuhe;"
01.12.2016;2;0;14071;3223;1;140.95;1;;;;0;0;Strassenschuhe, business, Herren;;0;;;zeitPos=1|sortNr=58;140.95;1;0;"WE;leder;leder;;"
01.12.2016;2;0;14071;3223;2;140.95;1;;;;0;0;Strassenschuhe, business, Herren;;0;;;zeitPos=1|sortNr=56;140.95;1;0;"WE;leder;leder;;"
01.12.2016;2;0;14071;3223;3;140.95;1;;;;0;0;Strassenschuhe, business, Herren;;0;;;zeitPos=1|sortNr=55;140.95;1;0;"WE;leder;leder;;"
01.12.2016;2;0;14072;3007;1;180;1;;;;0;0;Winterjacke, Herren;06431211;0;;;zeitPos=1|sortNr=37;180;1;0;"Vans;100 polyester;-;;"
01.12.2016;2;0;14072;3007;2;155;1;;;;0;0;Winterjacke, Herren;;0;;;zeitPos=1|sortNr=35;155;1;0;"Columbia;100polyester;-;;"
01.12.2016;2;0;14072;3007;3;270;1;;;;0;0;Winterjacke, Herren;;0;;;zeitPos=1|sortNr=38;270;1;0;"columbia;72 nylon;28 polyest;;"
01.12.2016;2;0;14072;3022;1;80.9;1;;;;0;0;Freizeit-Hose (casual), Herren;;0;;;zeitPos=1|sortNr=127;80.9;1;0;"jj;98 bw;2 elast;;"
01.12.2016;2;0;14072;3022;2;80.9;1;;;;0;0;Freizeit-Hose (casual), Herren;;0;;;zeitPos=1|sortNr=120;80.9;1;0;"reell;98bw;2elast;;"
01.12.2016;2;0;14072;3022;3;65.9;1;;;;0;0;Freizeit-Hose (casual), Herren;;0;;;zeitPos=1|sortNr=130;65.9;1;0;"superdry;70 bw;30 polyest;;"
01.12.2016;2;0;14072;3022;4;90.9;1;;;;0;0;Freizeit-Hose (casual), Herren;;0;;;zeitPos=1|sortNr=128;90.9;1;0;"element;98 bw;2 elast;;"
01.12.2016;2;0;14072;3023;1;100.9;1;;;;0;0;Jeans, Herren;;0;;;zeitPos=1|sortNr=132;100.9;1;0;"jj;98 bw;elast;;"
01.12.2016;2;0;14072;3023;2;100.9;1;;;;0;0;Jeans, Herren;;0;;;zeitPos=1|sortNr=42;100.9;1;0;"Element;93 bw;5 polyest;;"
01.12.2016;2;0;14072;3034;1;70.9;1;;;;0;0;Winterpullover, Herren;6450571;0;;;zeitPos=1|sortNr=46;70.9;1;0;"atigoua;60 bw;40 polyacryl;mit kapuze;"
01.12.2016;2;0;14072;3034;2;90.9;1;;;;0;0;Winterpullover, Herren;;0;;;zeitPos=1|sortNr=65;90.9;1;0;"vans;100 bw;-;kapuze;"
01.12.2016;2;0;14072;3034;3;70.9;1;;;;0;0;Winterpullover, Herren;;0;;;zeitPos=1|sortNr=71;70.9;1;0;"Element;100 bw;-;rundhals;"
01.12.2016;2;0;14072;3035;1;80.9;1;;;;0;0;Sweatshirt, Herren;;0;;;zeitPos=1|sortNr=82;80.9;1;0;"vans;70 bw;30 polyest;;"
01.12.2016;2;0;14072;3035;2;60.9;1;;;;0;0;Sweatshirt, Herren;;0;;;zeitPos=1|sortNr=76;60.9;1;0;"Vans;70 bw;30 polyest;;"
01.12.2016;2;0;14072;3035;3;80.9;1;;;;0;0;Sweatshirt, Herren;;0;;;zeitPos=1|sortNr=49;80.9;1;0;"element;60 bw;40 polyest;;"
01.12.2016;2;0;14072;3037;1;25.9;1;;;;0;0;T-Shirt, kurzarm, Herren;;0;;;zeitPos=1|sortNr=137;25.9;1;0;"atigoua;100 bw;-;;"
01.12.2016;2;0;14072;3037;2;40.9;1;;;;0;0;T-Shirt, kurzarm, Herren;;0;;;zeitPos=1|sortNr=141;40.9;1;0;"element;50 bw;50 polyest;;"
01.12.2016;2;0;14072;3037;3;20.9;1;;;;0;0;T-Shirt, kurzarm, Herren;;0;;;zeitPos=1|sortNr=139;20.9;1;0;"converse;100 bw;-;;"
01.12.2016;2;0;14072;3038;1;120;1;;;;0;0;Strickjacke, Herren;;0;;;zeitPos=1|sortNr=1;120;1;0;"Salomon;100 polyester;-;;"
01.12.2016;2;0;14072;3039;1;15.9;1;;;;0;0;T-Shirt, langarm, Herren;;0;;;zeitPos=1|sortNr=61;15.9;1;0;"k-tec;100 bw;-;;"
01.12.2016;2;0;14072;3039;2;32.9;1;;;;0;0;T-Shirt, langarm, Herren;;0;;;zeitPos=1|sortNr=44;32.9;1;0;"Under Armour;57 bw;38 polyest;;"
01.12.2016;2;0;14072;3039;3;15.9;1;;;;0;0;T-Shirt, langarm, Herren;;0;;;zeitPos=1|sortNr=43;15.9;1;0;"k tec;bw;-;;"
01.12.2016;2;0;14072;3043;1;18.9;2;;;;0;0;Socken, Herren;;0;;;zeitPos=1|sortNr=47;18.9;2;0;"K tec;98 polyamid;2 elast;;"
01.12.2016;2;0;14072;3043;2;20;1;;;;0;0;Socken, Herren;;0;;;zeitPos=1|sortNr=45;20;1;0;"Falke;54 polypropylen;33 bw;;"
01.12.2016;2;0;14072;3044;1;20.9;2;;;;0;0;Slip, Herren;;0;;;zeitPos=1|sortNr=121;20.9;2;0;"puma;95 bw;5 elast;;"
01.12.2016;2;0;14072;3044;2;18.9;3;;;;0;0;Slip, Herren;;0;;;zeitPos=1|sortNr=149;18.9;3;0;"atigoua;95 bw;5 elast;;"
01.12.2016;2;0;14072;3045;1;10.9;1;;;;0;0;Trägerleibchen, Herren;6431914;0;;;zeitPos=1|sortNr=143;10.9;1;0;"Ktec;100 bw;-;;"
01.12.2016;2;0;14072;3062;1;90.9;1;;;;0;0;Wintermantel, Damen;;0;;;zeitPos=1|sortNr=9;90.9;1;0;"only;100 nylon;-;mitte knie;"
01.12.2016;2;0;14072;3062;2;170;1;;;;0;0;Wintermantel, Damen;;0;;;zeitPos=1|sortNr=8;170;1;0;"adidas;100 polyamid;-;mitte knie;"
01.12.2016;2;0;14072;3062;3;220;1;;;;0;0;Wintermantel, Damen;;0;;;zeitPos=1|sortNr=7;220;1;0;"Bench;95 bw;5 elast;mitte knie;"
01.12.2016;2;0;14072;3081;1;58.9;1;;;;0;0;Freizeit-Hose (casual), Damen;;0;;;zeitPos=1|sortNr=53;58.9;1;0;"adidas;70 bw;30 polyest;;"
01.12.2016;2;0;14072;3081;2;150;1;;;;0;0;Freizeit-Hose (casual), Damen;;0;;;zeitPos=1|sortNr=51;150;1;0;"freddy;80 bw;20 elast;;"
01.12.2016;2;0;14072;3081;3;90.9;1;;;;0;0;Freizeit-Hose (casual), Damen;;0;;;zeitPos=1|sortNr=50;90.9;1;0;"superdry;70 bw;30 polyest;;"
01.12.2016;2;0;14072;3081;4;85.9;1;;;;0;0;Freizeit-Hose (casual), Damen;;0;;;zeitPos=1|sortNr=48;85.9;1;0;"adidas;5 pima bw;5 elast;;"
01.12.2016;2;0;14072;3082;1;60.9;1;;;;0;0;Jeans, Damen;;0;;;zeitPos=1|sortNr=58;60.9;1;0;"roxy;82 bw;17 polyest;;"
01.12.2016;2;0;14072;3082;2;80.9;1;;;;0;0;Jeans, Damen;;0;;;zeitPos=1|sortNr=54;80.9;1;0;"Esprit;98 bw;2 elast;;"
01.12.2016;2;0;14072;3087;1;350;1;;;;0;0;Winterjacke, Damen;06463854;0;;;zeitPos=1|sortNr=52;350;1;0;"Salomon;100 polyest;-;;"
01.12.2016;2;0;14072;3087;2;200;1;;;;0;0;Winterjacke, Damen;06364069;0;;;zeitPos=1|sortNr=62;200;1;0;"k-tec;72 polyamid;28 polyest;;"
01.12.2016;2;0;14072;3087;3;360;1;;;;0;0;Winterjacke, Damen;06424275;0;;;zeitPos=1|sortNr=59;360;1;0;"Northface;100 polest;-;;"
01.12.2016;2;0;14072;3087;4;250;1;;;;0;0;Winterjacke, Damen;;0;;;zeitPos=1|sortNr=55;250;1;0;"Burton;100 polyest;-;;"
01.12.2016;2;0;14072;3087;5;220;1;;;;0;0;Winterjacke, Damen;;0;;;zeitPos=1|sortNr=56;220;1;0;"roxy;100 polyest;-;;"
01.12.2016;2;0;14072;3100;1;80.9;1;;;;0;0;Winterpullover, Damen;;0;;;zeitPos=1|sortNr=85;80.9;1;0;"roxy;100 polyester;-;hoody;"
01.12.2016;2;0;14072;3100;2;90.9;1;;;;0;0;Winterpullover, Damen;;0;;;zeitPos=1|sortNr=84;90.9;1;0;"burton;65bw;35 polyest;kapuze;"
01.12.2016;2;0;14072;3103;1;110;1;;;;0;0;Strickjacke, Damen;;0;;;zeitPos=1|sortNr=11;110;1;0;"bench;89 polyest;11 acryl;;"
01.12.2016;2;0;14072;3103;2;120;1;;;;0;0;Strickjacke, Damen;;0;;;zeitPos=1|sortNr=10;120;1;0;"roxy;100 polyest;-;;"
01.12.2016;2;0;14072;3108;1;25.9;6;;;;0;0;Socken, Damen;;0;;;zeitPos=1|sortNr=63;25.9;6;0;"Under Armour;96 polyest;4 elast;;"
01.12.2016;2;0;14072;3108;2;10.9;3;;;;0;0;Socken, Damen;;0;;;zeitPos=1|sortNr=60;10.9;3;0;"puma;72 bw;24 polyest;;"
01.12.2016;2;0;14072;3109;1;18.9;2;;;;0;0;Slip, Damen;;0;;;zeitPos=1|sortNr=66;18.9;2;0;"puma;95 bw;5 elast;;"
01.12.2016;2;0;14072;3109;2;20.9;1;;;;0;0;Slip, Damen;;0;;;zeitPos=1|sortNr=64;20.9;1;0;"björn borg;91 polyamid;9 elast;;"
01.12.2016;2;0;14072;3110;1;80.9;1;;;;0;0;Büstenhalter, Damen;;0;;;zeitPos=1|sortNr=21;80.9;1;0;"Triumph;75 polyamid;19 elast;;"
01.12.2016;2;0;14072;3110;2;38.9;1;;;;0;0;Büstenhalter, Damen;;0;;;zeitPos=1|sortNr=20;38.9;1;0;"nike;88 polyest;8 elast;;"
01.12.2016;2;0;14072;3111;1;40.9;1;;;;0;0;Unterhemd, Baumwolle, Damen;;0;;;zeitPos=1|sortNr=69;40.9;1;0;"Under Armour;58 bw;48 polyest;;"
01.12.2016;2;0;14072;3111;2;10.9;1;;;;0;0;Unterhemd, Baumwolle, Damen;;0;;;zeitPos=1|sortNr=67;10.9;1;0;"K tec;95 bw;5 elast;;"
01.12.2016;2;0;14072;3129;1;60.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=15;60.9;1;0;"Columbia;100 polyest;-;;"
01.12.2016;2;0;14072;3129;2;100.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=14;100.9;1;0;"ktec;100 polyest;-;;"
01.12.2016;2;0;14072;3129;3;70.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=13;70.9;1;0;"ktec;100 polyesr;-;;"
01.12.2016;2;0;14072;3129;4;100.9;1;;;;0;0;Winterjacke, Kinder;;0;;;zeitPos=1|sortNr=12;100.9;1;0;"ktec;100 polyest;-;;"
01.12.2016;2;0;14072;3135;1;55.9;1;;;;0;0;Hose, Ganzjahr, Kinder;;0;;;zeitPos=1|sortNr=72;55.9;1;0;"columbia;100 nylon;-;;"
01.12.2016;2;0;14072;3135;2;50.9;1;;;;0;0;Hose, Ganzjahr, Kinder;;0;;;zeitPos=1|sortNr=70;50.9;1;0;"ktec;100 polyamid;-;;"
01.12.2016;2;0;14072;3135;3;55.9;1;;;;0;0;Hose, Ganzjahr, Kinder;;0;;;zeitPos=1|sortNr=74;55.9;1;0;"columbia;100 nylon;-;;"
01.12.2016;2;0;14072;3135;4;50.9;1;;;;0;0;Hose, Ganzjahr, Kinder;;0;;;zeitPos=1|sortNr=75;50.9;1;0;"Columbia;100 polyester;-;;"
01.12.2016;2;0;14072;3142;1;60.9;1;;;;0;0;Winterpullover, Kinder;;0;;;zeitPos=1|sortNr=29;60.9;1;0;"adidas;6t polyest;35 visc;hoody;"
01.12.2016;2;0;14072;3142;2;35.9;1;;;;0;0;Winterpullover, Kinder;;0;;;zeitPos=1|sortNr=30;35.9;1;0;"columbia;100 polyest;-;stehkragen;"
01.12.2016;2;0;14072;3142;3;40.9;1;;;;0;0;Winterpullover, Kinder;;0;;;zeitPos=1|sortNr=28;40.9;1;0;"ktec;100 polyest;-;hoody;"
01.12.2016;2;0;14072;3142;4;35.9;1;;;;0;0;Winterpullover, Kinder;;0;;;zeitPos=1|sortNr=27;35.9;1;0;"Ktec;65 bw;30 polyamid;hoody;"
01.12.2016;2;0;14072;3143;1;35.9;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=34;35.9;1;0;"ktec;65 bw;30 polyamid;;"
01.12.2016;2;0;14072;3143;2;35.9;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=33;35.9;1;0;"ktec;65 bw;30 polyamid;;"
01.12.2016;2;0;14072;3143;3;45.9;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=32;45.9;1;0;"puma;60 bw;40 polyest;;"
01.12.2016;2;0;14072;3143;4;40.9;1;;;;0;0;Sweatshirt, Kinder;;0;;;zeitPos=1|sortNr=31;40.9;1;0;"ktec;51 bw;42 polyest;;"
01.12.2016;2;0;14072;3144;1;20.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=81;20.9;1;0;"adidas;30 polyest;70 bw;;"
01.12.2016;2;0;14072;3144;2;33.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=78;33.9;1;0;"nike;50 polyest;25 bw;;"
01.12.2016;2;0;14072;3144;3;35.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=80;35.9;1;0;"nike;100polyest;-;;"
01.12.2016;2;0;14072;3144;4;33.9;1;;;;0;0;T-Shirt, kurzarm, Kinder;;0;;;zeitPos=1|sortNr=77;33.9;1;0;"nike;84 polyest;16 bw;;"
01.12.2016;2;0;14072;3145;1;20.9;1;;;;0;0;T-Shirt, langarm, Kinder;;0;;;zeitPos=1|sortNr=86;20.9;1;0;"ktec;52 polyest;48 bw;;"
01.12.2016;2;0;14072;3145;2;20.9;1;;;;0;0;T-Shirt, langarm, Kinder;;0;;;zeitPos=1|sortNr=87;20.9;1;0;"ktec;52 polyest;48 bw;;"
01.12.2016;2;0;14072;3145;3;20.9;1;;;;0;0;T-Shirt, langarm, Kinder;;0;;;zeitPos=1|sortNr=88;20.9;1;0;"ktec;52 polyest;48 bw;;"
01.12.2016;2;0;14072;3149;1;50.9;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=104;50.9;1;0;"Puma;70 bw;30 polyest;Trainer Set und lange hose;"
01.12.2016;2;0;14072;3149;2;45.9;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=103;45.9;1;0;"adidas;70bw;30 polyest;trainer;"
01.12.2016;2;0;14072;3149;3;55.9;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=96;55.9;1;0;"adidas;47 bw;53 polyest;trainer;"
01.12.2016;2;0;14072;3149;4;60.9;1;;;;0;0;Babybekleidung, Ganzjahr;;0;;;zeitPos=1|sortNr=93;60.9;1;0;"adidas;100 polyest;-;2 teilig;"
01.12.2016;2;0;14072;3151;1;15.9;2;;;;0;0;Socken, Kinder;;0;;;zeitPos=1|sortNr=92;15.9;2;0;"ktec;70 polyamid;27 nylon;;"
01.12.2016;2;0;14072;3151;2;6.9;2;;;;0;0;Socken, Kinder;;0;;;zeitPos=1|sortNr=91;6.9;2;0;"puma;65 bw;33 polyamid;;"
01.12.2016;2;0;14072;3153;1;18.9;2;;;;0;0;Slip, Kinder;;0;;;zeitPos=1|sortNr=90;18.9;2;0;"puma;95 bw;5 elast;;"
01.12.2016;2;0;14072;3160;1;45.9;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=41;45.9;1;0;"puma;70 bw;30 polyest;2teilig;"
01.12.2016;2;0;14072;3160;2;55.9;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=40;55.9;1;0;"adidas;70 bw;30 polyest;2teilig;"
01.12.2016;2;0;14072;3160;3;35.9;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=39;35.9;1;0;"adidas;70 bw;30 polyest;2 teilig;"
01.12.2016;2;0;14072;3160;4;35.9;1;;;;0;0;Babybekleidung, Winter;;0;;;zeitPos=1|sortNr=36;35.9;1;0;"had;100 polyest;-;schlauchschal;"
01.12.2016;2;0;14072;3184;1;30.9;1;;;;0;0;Gürtel;;0;;;zeitPos=1|sortNr=123;30.9;1;0;"jj;one size;;;"
01.12.2016;2;0;14072;3184;2;25.9;1;;;;0;0;Gürtel;;0;;;zeitPos=1|sortNr=124;25.9;1;0;"element;one size;;;"
01.12.2016;2;0;14072;3185;1;36.9;1;;;;0;0;Schal und Krawatte;;0;;;zeitPos=1|sortNr=17;36.9;1;0;"esprit;100 acryl;-;rundschal;"
01.12.2016;2;0;14072;3185;2;40.9;1;;;;0;0;Schal und Krawatte;;0;;;zeitPos=1|sortNr=16;40.9;1;0;"roxy;100 bw;-;schal;"
01.12.2016;2;0;14072;3187;1;92;1;;;;0;1;Wollschal, Mütze und Handschuhe;5872855;0;;;zeitPos=1|sortNr=73;130;1;0;"Reusch;100 Polyester;Daunen (Innenfutter);Skihandschuh;"
01.12.2016;2;0;14072;3213;1;30.9;1;;;;0;0;Hausschuhe, Damen;;0;;;zeitPos=1|sortNr=154;30.9;1;0;"Adidas;plastik;-;;"
01.12.2016;2;0;14072;3214;1;166;1;;;;0;0;Sneakers, Damen;;0;;;zeitPos=1|sortNr=163;166;1;0;"nike;textil;syn;;"
01.12.2016;2;0;14072;3214;4;75.9;1;;;;0;0;Sneakers, Damen;;0;;;zeitPos=1|sortNr=110;75.9;1;0;"Vans;textil;textil;;"
01.12.2016;2;0;14072;3216;2;166;1;;;;0;0;Laufschuhe, Damen;;0;;;zeitPos=1|sortNr=161;166;1;0;"nike;syn;syn;running;"
01.12.2016;2;0;14072;3216;4;150;1;;;;0;0;Laufschuhe, Damen;;0;;;zeitPos=1|sortNr=122;150;1;0;"nike;textil;textil;freizeit;"
01.12.2016;2;0;14072;3217;1;110;1;;;;0;0;Flachschuhe, Damen;;0;;;zeitPos=1|sortNr=19;110;1;0;"sorel;textil;textil;Mokassins;"
01.12.2016;2;0;14072;3217;2;116;1;;;;0;0;Flachschuhe, Damen;;0;;;zeitPos=1|sortNr=18;116;1;0;"asics;textil;textil;sneaker;"
01.12.2016;2;0;14072;3221;2;50.9;1;;;;0;0;Hausschuhe, Herren;;0;;;zeitPos=1|sortNr=145;50.9;1;0;"Crocs;plastik;-;;"
01.12.2016;2;0;14072;3222;3;100.9;1;;;;0;0;Sneakers, Herren;;0;;;zeitPos=1|sortNr=157;100.9;1;0;"Nike;textil;textil;;"
01.12.2016;2;0;14072;3222;4;130;1;;;;0;0;Sneakers, Herren;;0;;;zeitPos=1|sortNr=156;130;1;0;"Nike;Textil;-;;"
01.12.2016;2;0;14072;3224;1;160;1;;;;0;0;Laufschuhe, Herren;;0;;;zeitPos=1|sortNr=159;160;1;0;"adidas;syn;syn;running;"
01.12.2016;2;0;14072;3224;2;160;1;;;;0;0;Laufschuhe, Herren;;0;;;zeitPos=1|sortNr=125;160;1;0;"nike;synth.;synth,;sport, multifunktion;"
01.12.2016;2;0;14072;3229;1;50.9;1;;;;0;0;Hausschuhe, Kinder;;0;;;zeitPos=1|sortNr=95;50.9;1;0;"crocs;plastik;-;;"
01.12.2016;2;0;14072;3230;2;50.9;1;;;;0;0;Sneakers, Kinder;;0;;;zeitPos=1|sortNr=99;50.9;1;0;"nike;textil;textil;;"
01.12.2016;2;0;14072;3230;3;60.9;1;;;;0;0;Sneakers, Kinder;;0;;;zeitPos=1|sortNr=107;60.9;1;0;"adidas;textil;textil;;"
01.12.2016;2;0;14072;3230;4;60.9;1;;;;0;0;Sneakers, Kinder;;0;;;zeitPos=1|sortNr=100;60.9;1;0;"Adidas;leder und textil;textil;;"
01.12.2016;2;0;14072;3232;1;38.5;1;;;;0;0;Laufschuhe, Kinder;;0;;;zeitPos=1|sortNr=112;38.5;1;0;"nike;textil;textil;running;"
01.12.2016;2;0;14072;3232;2;90.9;1;;;;0;0;Laufschuhe, Kinder;;0;;;zeitPos=1|sortNr=109;90.9;1;0;"asics;textil;textil;running;"
01.12.2016;2;0;14072;3232;3;90.9;1;;;;0;0;Laufschuhe, Kinder;;0;;;zeitPos=1|sortNr=102;90.9;1;0;"asics;textil;textil;running;"
01.12.2016;2;0;14072;3233;1;80.9;1;;;;0;0;Kleinkinderschuhe, Ganzjahr;;0;;;zeitPos=1|sortNr=118;80.9;1;0;"nike;textil;textil;;"
01.12.2016;2;0;14072;3233;2;50.9;1;;;;0;0;Kleinkinderschuhe, Ganzjahr;;0;;;zeitPos=1|sortNr=116;50.9;1;0;"adidas;textil;textil;;"
01.12.2016;2;0;14072;3254;1;110;1;;;;0;0;Stiefel und Stiefeletten, Damen;;0;;;zeitPos=1|sortNr=89;110;1;0;"Roxy;100 synth;100 synth.;Stiefel;"
01.12.2016;2;0;14072;3254;2;90.9;1;;;;0;0;Stiefel und Stiefeletten, Damen;;0;;;zeitPos=1|sortNr=83;90.9;1;0;"moonboot;100 synth.;100 synth. Fell;sneaker;"
01.12.2016;2;0;14072;3254;3;180;1;;;;0;0;Stiefel und Stiefeletten, Damen;;0;;;zeitPos=1|sortNr=79;180;1;0;"columbia;100 kunststoff;100 synth.;Stiefel, mittelhoher Schaft;"
01.12.2016;2;0;14072;3261;1;90.9;1;;;;0;0;Stifeletten, Herren;;0;;;zeitPos=1|sortNr=101;90.9;1;0;"ATG;kunstleder;synth.;ranger;"
01.12.2016;2;0;14072;3261;4;170;1;;;;0;0;Stifeletten, Herren;;0;;;zeitPos=1|sortNr=94;170;1;0;"Caterpillar;100% Leder;100% synth.;Ranger;"
01.12.2016;2;0;14072;3261;5;180;1;;;;0;0;Stifeletten, Herren;;0;;;zeitPos=1|sortNr=98;180;1;0;"timberland;leder;textil;stiefelette;"
01.12.2016;2;0;14072;3267;2;90.9;1;;;;0;0;Stiefel und Stiefeletten, Kinder;ean4055262916299;0;;;zeitPos=1|sortNr=111;90.9;1;0;"nike;100 leder;100 synth.;ranger;"
01.12.2016;2;0;14072;3267;4;120;1;;;;0;0;Stiefel und Stiefeletten, Kinder;06277499;0;;;zeitPos=1|sortNr=108;120;1;0;"lowa;synth.;synth.;ranger;"
01.12.2016;2;0;14072;3267;5;126;1;;;;0;0;Stiefel und Stiefeletten, Kinder;;0;;;zeitPos=1|sortNr=105;126;1;0;"timberland;100 leder;100 synth;stiefel;"
01.12.2016;2;0;14072;3312;1;110;1;;;;0;0;Hose, Wetterschutz mit thermischer Isolation, Herren;6519636;0;;;zeitPos=1|sortNr=57;110;1;0;"northface;100% polyester;-;ja;"
01.12.2016;2;0;14072;3313;3;100.9;1;;;;0;0;Wintersportbekleidung Zubehör, Herren;6486259;0;;;zeitPos=1|sortNr=68;100.9;1;0;"odlo;100 polyester;-;;"
01.12.2016;2;0;14072;3314;2;180;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Damen;6457280;0;;;;;;0;"Northface;100 % Polyester;100 % Nylon Oberstoff;ja;"
01.12.2016;2;0;14072;3314;4;256;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Damen;6424022;0;;;zeitPos=1|sortNr=3;256;1;0;"vaude;100%Polyester;.;ja;"
01.12.2016;2;0;14072;3315;1;120;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Kinder;;0;;;zeitPos=1|sortNr=113;120;1;0;"k-tec;100 polyamid;-;ja;"
01.12.2016;2;0;14072;3315;5;110;1;;;;0;0;Jacke, Wetterschutz mit thermischer Isolation, Kinder;6423919;0;;;zeitPos=1|sortNr=4;110;1;0;"north face;100 polyester;-;ja;"
01.12.2016;2;0;14072;3316;3;150;1;;;;0;0;Hose, Wetterschutz mit thermischer Isolation, Damen;6424916;0;;;zeitPos=1|sortNr=5;150;1;0;"northface;100 polyester;-;ja;"
