Schemanummer;Preiserhebungsort (PMS);Erhebungspositionsnummer;Laufnummer;Preis T;Menge T;Aktionscode;Ausverkauf;Datum (Preis gültig seit);Text;Artikelnummer;Basispreis;Basismenge;Sonderpreis;Fehlende Preise -R-;Bemerkungen;Tablet Informationen;Preis vor Reduktion;Menge vor Reduktion;Preisreihe ist zu beenden;Produktmerkmal 1;Produktmerkmal 2;Produktmerkmal 3;Produktmerkmal 4;Produktmerkmal 5
0;16396;5077;3;60.0000;1.000;0;0;01.01.2016;Decken-Anzug;;60.0000;1.000;0;;;zeitPos=1|sortNr=49;60.0000;1.000;0;;;;;;
0;16396;5078;1;30.9000;1.000;0;0;01.11.2015;Pfulmen-, Kissen-Anzug;;19.0000;1.000;0;;;zeitPos=1|sortNr=52;30.9000;1.000;0;;;;;;
0;16396;5078;4;30.9000;1.000;0;0;01.01.2016;Pfulmen-, Kissen-Anzug;;30.9000;1.000;0;;;zeitPos=1|sortNr=54;30.9000;1.000;0;;;;;;
0;16396;5079;1;12.9000;1.000;0;0;01.06.2013;Frottierwäsche;;9.5000;1.000;0;;;zeitPos=1|sortNr=55;12.9000;1.000;0;;;;;;
0;16396;5079;2;10.9000;1.000;0;0;01.06.2013;Frottierwäsche;;11.0000;1.000;0;;;zeitPos=1|sortNr=56;10.9000;1.000;0;;;;;;
0;16396;5080;2;10.8000;2.000;0;0;01.02.2016;Handtücher, Geschirrtücher;;7.9000;1.000;0;;;zeitPos=1|sortNr=3;10.8000;2.000;0;;;;;;
0;16396;5080;4;10.8000;2.000;0;0;01.01.2014;Handtücher, Geschirrtücher;;4.8000;1.000;0;;;zeitPos=1|sortNr=10;10.8000;2.000;0;;;;;;
0;16396;5083;1;15.8000;1.000;0;0;01.02.2016;Tischtücher;;18.9000;1.000;0;;;zeitPos=1|sortNr=12;15.8000;1.000;0;;;;;;
0;16396;5083;2;4.5000;1.000;0;0;01.08.2016;Tischtücher;;9.0000;2.000;0;;;zeitPos=1|sortNr=11;4.5000;1.000;0;;;;;;
0;16396;5086;5;13.9000;1.000;0;0;01.02.2015;Duschvorhang und Badteppich;;20.0000;1.000;0;;;zeitPos=1|sortNr=13;13.9000;1.000;0;;;;;;
0;16396;5086;6;20.9000;1.000;0;0;01.07.2016;Duschvorhang und Badteppich;;20.9000;1.000;0;;;zeitPos=1|sortNr=14;20.9000;1.000;0;;;;;;
0;16396;5122;13;60.9000;1.000;0;0;01.11.2015;Mikrowelle;;60.9000;1.000;0;;Im Migros kann nur 1 Mikrowellen Geråt erhoben werden da alle andern im M-Electronik erhältlich sind.Gruss Gt;zeitPos=1|sortNr=9;60.9000;1.000;0;DURABASE;120-700 W;freistehend;;;
0;16396;5142;7;26.8000;1.000;0;0;01.01.2015;Kochtopf;;29.0000;1.000;0;;;zeitPos=1|sortNr=16;26.8000;1.000;0;;;;;;
0;16396;5142;9;33.8000;1.000;0;0;01.08.2016;Kochtopf;;33.8000;1.000;0;;;zeitPos=1|sortNr=17;33.8000;1.000;0;;;;;;
0;16396;5143;1;131.0000;1.000;0;0;01.08.2015;Dampfkochtopf;;131.0000;1.000;0;;;zeitPos=1|sortNr=18;131.0000;1.000;0;;;;;;
0;16396;5144;1;25.8000;1.000;0;0;01.09.2011;Küchenwaage;;23.0000;1.000;0;;;zeitPos=1|sortNr=19;25.8000;1.000;0;;;;;;
0;16396;5145;5;30.8000;1.000;0;0;01.05.2015;Thermosflasche;;30.8000;1.000;0;;;zeitPos=1|sortNr=20;30.8000;1.000;0;;;;;;
0;16396;5146;2;5.5000;1.000;0;0;01.09.2005;Andere Küchen- und Kochgeräte;;5.5000;1.000;0;;;zeitPos=1|sortNr=23;5.5000;1.000;0;;;;;;
0;16396;5146;4;59.0000;1.000;0;0;01.10.2009;Andere Küchen- und Kochgeräte;;46.0000;1.000;0;;;zeitPos=1|sortNr=24;59.0000;1.000;0;;;;;;
0;16396;5147;5;10.9000;1.000;0;0;01.06.2007;Bratpfanne;;9.8000;1.000;0;;;zeitPos=1|sortNr=15;10.9000;1.000;0;;;;;;
0;16396;5148;1;20.8000;1.000;0;0;01.06.2016;Ofenform und Backblech;;20.0000;1.000;0;;;zeitPos=1|sortNr=21;20.8000;1.000;0;;;;;;
0;16396;5148;2;15.8000;1.000;0;0;01.11.2016;Ofenform und Backblech;;15.4000;1.000;0;;;zeitPos=1|sortNr=22;15.8000;1.000;0;;;;;;
0;16396;5151;1;11.0000;1.000;0;0;01.12.2014;Speiseteller;;9.5000;1.000;0;;;zeitPos=1|sortNr=25;11.0000;1.000;0;;;;;;
0;16396;5151;4;25.8000;1.000;0;0;01.01.2016;Speiseteller;;25.8000;1.000;0;;;zeitPos=1|sortNr=26;25.8000;1.000;0;;;;;;
0;16396;5152;1;8.9000;1.000;0;0;01.12.2014;Tasse;;8.5000;1.000;0;;;zeitPos=1|sortNr=27;8.9000;1.000;0;;;;;;
0;16396;5152;2;8.9000;1.000;0;0;01.12.2014;Tasse;;7.5000;1.000;0;;;zeitPos=1|sortNr=30;8.9000;1.000;0;;;;;;
0;16396;5153;3;7.5000;1.000;0;0;01.10.2015;Schüssel, Schale;;7.5000;1.000;0;;;zeitPos=1|sortNr=33;7.5000;1.000;0;;;;;;
0;16396;5153;4;13.8000;1.000;0;0;01.05.2016;Schüssel, Schale;;13.8000;1.000;0;;;zeitPos=1|sortNr=34;13.8000;1.000;0;;;;;;
0;16396;5155;1;7.8000;3.000;0;0;01.01.2015;Wasserglas;;7.5000;1.000;0;;;zeitPos=1|sortNr=35;7.8000;3.000;0;;;;;;
0;16396;5156;2;4.9000;1.000;0;0;01.11.2015;Tischmesser;;4.5000;1.000;0;;;zeitPos=1|sortNr=38;4.9000;1.000;0;;;;;;
0;16396;5156;3;6.7000;1.000;0;0;01.11.2015;Tischmesser;;8.0000;1.000;0;;;zeitPos=1|sortNr=39;6.7000;1.000;0;;;;;;
0;16396;5157;2;4.9000;1.000;0;0;01.11.2015;Löffel;;4.5000;1.000;0;;;zeitPos=1|sortNr=40;4.9000;1.000;0;;;;;;
0;16396;5157;3;5.7000;1.000;0;0;01.11.2015;Löffel;;5.8000;1.000;0;;;zeitPos=1|sortNr=42;5.7000;1.000;0;;;;;;
0;16396;5158;2;4.9000;1.000;0;0;01.11.2015;Gabel;;4.5000;1.000;0;;;zeitPos=1|sortNr=43;4.9000;1.000;0;;;;;;
0;16396;5158;3;5.7000;1.000;0;0;01.11.2015;Gabel;;5.8000;1.000;0;;;zeitPos=1|sortNr=45;5.7000;1.000;0;;;;;;
0;16396;5159;5;23.2000;1.000;0;0;01.12.2014;Andere Glaswaren und Geschirr;;21.0000;1.000;0;;;zeitPos=1|sortNr=48;23.2000;1.000;0;;;;;;
0;16396;5159;8;5.5000;1.000;0;0;01.11.2015;Andere Glaswaren und Geschirr;;5.5000;1.000;0;;;zeitPos=1|sortNr=50;5.5000;1.000;0;;;;;;
0;16396;5159;9;9.9000;1.000;0;0;01.05.2016;Andere Glaswaren und Geschirr;;9.9000;1.000;0;;;zeitPos=1|sortNr=51;9.9000;1.000;0;;;;;;
0;16396;5166;2;4.9000;1.000;0;0;01.09.2009;Anderes Besteck;;4.5000;1.000;0;;;zeitPos=1|sortNr=46;4.9000;1.000;0;;;;;;
0;16396;5171;2;15.0000;1.000;0;0;01.04.2010;Bügelbrett;;15.0000;1.000;0;;;zeitPos=1|sortNr=53;15.0000;1.000;0;;;;;;
0;16396;5171;4;90.0000;1.000;0;0;01.04.2015;Bügelbrett;;100.0000;1.000;0;;;zeitPos=1|sortNr=57;90.0000;1.000;0;;;;;;
0;16396;5172;1;13.8000;1.000;0;0;01.08.2015;Wäschekorb;;15.0000;1.000;0;;;zeitPos=1|sortNr=58;13.8000;1.000;0;;;;;;
0;16396;5172;2;9.8000;1.000;0;0;01.08.2015;Wäschekorb;;10.9000;1.000;0;;;zeitPos=1|sortNr=59;9.8000;1.000;0;;;;;;
0;16396;5174;2;18.8000;1.000;0;0;01.11.2016;Abfalleimer;;23.0000;1.000;0;;;zeitPos=1|sortNr=60;18.8000;1.000;0;;;;;;
0;16396;9267;8;75.8000;1.000;0;0;01.11.2014;Tagesrucksäcke/Daypacks;;80.9000;1.000;0;;;zeitPos=1|sortNr=74;75.8000;1.000;0;;;;;;
0;16396;9306;1;4.9000;1.000;1;0;01.11.2016;Rosen;;6.5000;1.000;0;;;zeitPos=1|sortNr=8;6.9000;1.000;0;;;;;;
0;16396;9307;1;6.9000;10.000;1;0;01.04.2016;Tulpen;;7.9000;10.000;0;;Nur Bundweise im verkauf! >>] In dem Fall bitte immer die genau Anzahl des Bundes erfassen, ich habe das jetzt gemacht. Danke BFS/LBK | Danke | Herzlichen Dank Gruss TR.;zeitPos=1|sortNr=7;7.9000;10.000;0;;;;;;
0;16396;9308;1;8.5000;1.000;0;0;01.02.2016;Lilien;;8.5000;1.000;0;;;zeitPos=1|sortNr=6;8.5000;1.000;0;;;;;;
0;16396;9309;1;8.9000;5.000;0;0;01.02.2016;Gerbera;;8.9000;5.000;0;;;zeitPos=1|sortNr=2;8.9000;5.000;0;;;;;;
0;16396;9310;1;15.9000;1.000;0;0;01.02.2016;Gemischter Strauss;;15.9000;1.000;0;;;zeitPos=1|sortNr=7;15.9000;1.000;0;;;;;;
0;16396;9318;1;4.9000;1.000;0;0;01.02.2016;Anthurien;;4.9000;1.000;0;;;zeitPos=1|sortNr=4;4.9000;1.000;0;;;;;;
0;16396;9319;1;30.9000;1.000;0;0;01.02.2016;Zimmerpalmen;;30.9000;1.000;0;;;zeitPos=1|sortNr=5;30.9000;1.000;0;;;;;;
0;16396;12134;2;6.9000;1.000;0;0;01.11.2013;Haaraccessoire;;7.9000;1.000;0;;;zeitPos=1|sortNr=61;6.9000;1.000;0;;;;;;
0;16396;12153;9;20.9000;1.000;0;0;01.06.2016;Zahnbürste, elektrisch;;20.9000;1.000;0;;;zeitPos=1|sortNr=1;20.9000;1.000;0;;;;;;
0;16396;12153;10;40.8000;1.000;0;0;01.07.2016;Zahnbürste, elektrisch;;40.8000;1.000;0;;;zeitPos=1|sortNr=80;40.8000;1.000;0;;;;;;
0;16396;12153;11;35.8000;1.000;0;0;01.07.2016;Zahnbürste, elektrisch;;35.8000;1.000;0;;;zeitPos=1|sortNr=79;35.8000;1.000;0;;;;;;
0;16396;12171;1;150.0000;1.000;0;0;01.07.2015;Reisekoffer;;161.0000;1.000;0;;;zeitPos=1|sortNr=62;150.0000;1.000;0;;;;;;
0;16396;12171;3;150.0000;1.000;0;0;01.07.2015;Reisekoffer;;121.0000;1.000;0;;;zeitPos=1|sortNr=63;150.0000;1.000;0;;;;;;
0;16396;12171;4;99.0000;1.000;0;0;01.07.2015;Reisekoffer;;71.0000;1.000;0;;;zeitPos=1|sortNr=64;99.0000;1.000;0;;;;;;
0;16396;12172;1;50.8000;1.000;0;0;01.05.2015;Reisetasche;;56.0000;1.000;0;;;zeitPos=1|sortNr=65;50.8000;1.000;0;;;;;;
0;16396;12172;2;40.8000;1.000;0;0;01.05.2015;Reisetasche;;41.0000;1.000;0;;;zeitPos=1|sortNr=66;40.8000;1.000;0;;;;;;
0;16396;12173;4;15.8000;1.000;0;0;01.05.2013;Reisezubehör;;13.5000;1.000;0;;;zeitPos=1|sortNr=67;15.8000;1.000;0;;;;;;
0;16396;12173;5;15.8000;1.000;0;0;01.05.2013;Reisezubehör;;20.9000;1.000;0;;;zeitPos=1|sortNr=68;15.8000;1.000;0;;;;;;
0;16396;12173;9;15.8000;1.000;0;0;01.07.2015;Reisezubehör;;15.8000;1.000;0;;;zeitPos=1|sortNr=78;15.8000;1.000;0;;;;;;
0;16396;12175;3;20.8000;1.000;0;0;01.05.2012;Damentasche;;20.0000;1.000;0;;;zeitPos=1|sortNr=71;20.8000;1.000;0;;;;;;
0;16396;12175;4;60.0000;1.000;0;0;01.09.2016;Damentasche;;60.0000;1.000;0;;;zeitPos=1|sortNr=69;60.0000;1.000;0;;;;;;
0;16396;12175;5;50.8000;1.000;0;0;01.07.2016;Damentasche;;50.8000;1.000;0;;;zeitPos=1|sortNr=70;50.8000;1.000;0;;;;;;
0;16396;12176;2;50.8000;1.000;0;0;01.11.2016;Portemonnaie;;41.0000;1.000;0;;;zeitPos=1|sortNr=72;50.8000;1.000;0;;;;;;
0;16396;12176;3;40.8000;1.000;0;0;01.12.2014;Portemonnaie;;31.0000;1.000;0;;;zeitPos=1|sortNr=73;40.8000;1.000;0;;;;;;
0;16396;12177;11;120.0000;1.000;0;0;01.08.2014;Umhängetasche, Unisex/Herren;;130.0000;1.000;0;;;zeitPos=1|sortNr=75;120.0000;1.000;0;;;;;;
0;16396;12179;2;15.8000;1.000;0;0;01.08.2016;Schirm;;16.0000;1.000;0;;;zeitPos=1|sortNr=76;15.8000;1.000;0;;;;;;
0;16396;12189;1;40.9000;1.000;0;0;01.06.2016;Sonnenbrille;;40.9000;1.000;0;;;zeitPos=1|sortNr=77;40.9000;1.000;0;;;;;;
0;16563;9202;1;100.0000;1.000;0;0;01.09.2016;Saiteninstrumente;;130.0000;1.000;0;;;zeitPos=1|sortNr=4;100.0000;1.000;0;;;;;;
0;16563;9202;2;1040.0000;1.000;0;0;01.12.2015;Saiteninstrumente;;1040.0000;1.000;0;;;zeitPos=1|sortNr=3;1040.0000;1.000;0;;;;;;
0;16563;9202;3;2056.9000;1.000;0;0;01.09.2016;Saiteninstrumente;;1880.0000;1.000;0;;;zeitPos=1|sortNr=2;2056.9000;1.000;0;;;;;;
0;16563;9202;4;1536.0000;1.000;0;0;01.09.2016;Saiteninstrumente;;1476.0000;1.000;0;;;zeitPos=1|sortNr=1;1536.0000;1.000;0;;;;;;
0;16563;9203;1;1090.0000;1.000;0;0;01.09.2016;Tasteninstrumente;;1026.0000;1.000;0;;;zeitPos=1|sortNr=8;1090.0000;1.000;0;;;;;;
0;16563;9203;2;976.0000;1.000;0;0;01.03.2016;Tasteninstrumente;;920.0000;1.000;0;RR;;zeitPos=1|sortNr=6;976.0000;1.000;0;;;;;;
0;16563;9203;3;8821.0000;1.000;0;0;01.12.2015;Tasteninstrumente;;8821.0000;1.000;0;;;zeitPos=1|sortNr=5;8821.0000;1.000;0;;;;;;
0;16563;9203;4;936.0000;1.000;0;0;01.09.2016;Tasteninstrumente;;976.0000;1.000;0;;;zeitPos=1|sortNr=7;936.0000;1.000;0;;;;;;
0;16563;9204;1;1316.0000;1.000;0;0;01.09.2016;Schlagzeug und Percussion;;1270.0000;1.000;0;;;zeitPos=1|sortNr=10;1316.0000;1.000;0;;;;;;
0;16563;9204;2;547.0000;1.000;0;0;01.12.2015;Schlagzeug und Percussion;;547.0000;1.000;0;R;;zeitPos=1|sortNr=9;547.0000;1.000;0;;;;;;
0;16563;9205;1;3141.0000;1.000;0;0;01.12.2015;Blasinstrumente;;3141.0000;1.000;0;;;zeitPos=1|sortNr=12;3141.0000;1.000;0;;;;;;
0;16563;9205;2;103.0000;1.000;0;0;01.12.2015;Blasinstrumente;;103.0000;1.000;0;;;zeitPos=1|sortNr=11;103.0000;1.000;0;;;;;;
0;16564;9202;1;290.0000;1.000;0;0;01.09.2016;Saiteninstrumente;;261.0000;1.000;0;;Identisches Produkt. TS;zeitPos=1|sortNr=4;290.0000;1.000;0;;;;;;
0;16564;9202;2;1274.0000;1.000;0;0;01.06.2016;Saiteninstrumente;;1289.0000;1.000;0;;;zeitPos=1|sortNr=3;1274.0000;1.000;0;;;;;;
0;16564;9202;3;553.0000;1.000;0;0;01.03.2016;Saiteninstrumente;;552.0000;1.000;0;RR;Im Moment ist keine vergleichbare Viola erhältlich. Darum setze ich Code R. TS | Im Moment ist nur ein Set erhältlich. Kann ich das erheben? TS    Guten Tag Frau Sarro was ist mit "Set" gemeint? BFS/pan;zeitPos=1|sortNr=2;553.0000;1.000;0;;;;;;
0;16564;9202;5;402.0000;1.000;0;0;01.09.2016;Saiteninstrumente;;392.0000;1.000;0;;;zeitPos=1|sortNr=1;402.0000;1.000;0;;;;;;
0;16564;9203;1;392.0000;1.000;0;0;01.06.2016;Tasteninstrumente;;404.0000;1.000;0;;;zeitPos=1|sortNr=8;392.0000;1.000;0;;;;;;
0;16564;9203;2;637.0000;1.000;0;0;01.06.2016;Tasteninstrumente;;662.0000;1.000;0;;;zeitPos=1|sortNr=7;637.0000;1.000;0;;;;;;
0;16564;9203;3;784.0000;1.000;0;0;01.06.2016;Tasteninstrumente;;801.0000;1.000;0;;;zeitPos=1|sortNr=6;784.0000;1.000;0;;;;;;
0;16564;9203;4;1598.0000;1.000;0;0;01.06.2016;Tasteninstrumente;;1613.0000;1.000;0;;;zeitPos=1|sortNr=5;1598.0000;1.000;0;;;;;;
0;16564;9204;1;245.0000;1.000;0;0;01.06.2016;Schlagzeug und Percussion;;249.0000;1.000;0;;;zeitPos=1|sortNr=10;245.0000;1.000;0;;;;;;
0;16564;9204;2;2254.0000;1.000;0;0;01.06.2016;Schlagzeug und Percussion;;2117.0000;1.000;0;;;zeitPos=1|sortNr=9;2254.0000;1.000;0;;;;;;
0;16564;9205;1;863.0000;1.000;0;0;01.09.2016;Blasinstrumente;;971.0000;1.000;0;;Identisches Produkt. TS;zeitPos=1|sortNr=12;863.0000;1.000;0;;;;;;
0;16564;9205;2;59.0000;1.000;0;0;01.09.2016;Blasinstrumente;;59.0000;1.000;0;;;zeitPos=1|sortNr=11;59.0000;1.000;0;;;;;;
0;16602;3075;1;28.9000;1.000;0;1;01.11.2016;Jupe, Business, Damen;10158382;35.9000;1.000;0;;;zeitPos=1|sortNr=3;35.9000;1.000;0;Vero Moda;100% Viskose;0%;gerade;knielang;
0;16602;3075;2;50.9000;1.000;0;0;01.08.2016;Jupe, Business, Damen;10154083;35.9000;1.000;0;;;zeitPos=1|sortNr=2;50.9000;1.000;0;vero moda;100% Polyester;0%;ab Hüfte ausgestellt;mini/bis Knie;
0;16602;3075;3;20.9000;1.000;0;1;01.09.2016;Jupe, Business, Damen;10166166;35.9000;1.000;0;;;zeitPos=1|sortNr=1;25.9000;1.000;0;vero;73 % Polyester;23% Viskose;A-förmig;oberhalb Knie;
0;16602;3080;1;30.9500;1.000;0;1;01.10.2016;Hose, Business, Damen;10163315;50.9000;1.000;0;;;zeitPos=1|sortNr=5;60.9000;1.000;0;vero moda;62% Polyester;33% Viskose;;;
0;16602;3080;2;25.9000;1.000;0;1;01.11.2016;Hose, Business, Damen;10159092;40.9000;1.000;0;;;zeitPos=1|sortNr=4;50.9000;1.000;0;veromoda;100% Polyester;0%;;;
0;16602;3081;2;25.9000;1.000;0;1;01.11.2016;Freizeit-Hose (casual), Damen;10142666;70.9000;1.000;0;;;zeitPos=1|sortNr=7;50.9000;1.000;0;veromoda;62% Polyester;33% Viskose;;;
0;16602;3081;3;40.9500;1.000;0;0;01.08.2016;Freizeit-Hose (casual), Damen;10148737;90.9000;1.000;0;;;zeitPos=1|sortNr=6;40.9500;1.000;0;only;97% Cotton;3% Elasthan;;;
0;16602;3081;4;35.9000;1.000;0;0;01.04.2016;Freizeit-Hose (casual), Damen;10168118;100.9000;1.000;0;;;zeitPos=1|sortNr=8;35.9000;1.000;0;Noisy may;100% Baumwolle;0%;;;
0;16602;3081;5;40.9000;1.000;0;0;01.09.2016;Freizeit-Hose (casual), Damen;10163079;40.9000;1.000;0;;;zeitPos=1|sortNr=9;40.9000;1.000;0;veromoda;68% Viskose;28% Polyamid;;;
0;16602;3082;1;55.9000;1.000;0;0;01.04.2016;Jeans, Damen;10135407;120.0000;1.000;0;;;zeitPos=1|sortNr=11;55.9000;1.000;0;only;95% Baumwolle;3% Polyester;;;
0;16602;3082;2;50.9000;1.000;0;0;01.11.2016;Jeans, Damen;10165199;80.9000;1.000;0;;;zeitPos=1|sortNr=10;50.9000;1.000;0;Noisy may;54% Baumwolle;28% Polyester;;;
0;16602;3089;1;50.9000;1.000;0;0;01.04.2016;Blazer, Business, Damen;10154123;60.9000;1.000;0;;;zeitPos=1|sortNr=12;50.9000;1.000;0;vero moda;60% Polyester;40% Baumwolle;;;
0;16602;3089;2;50.9000;1.000;0;0;01.08.2016;Blazer, Business, Damen;10158038;80.9000;1.000;0;;;zeitPos=1|sortNr=13;50.9000;1.000;0;vero;75% Polyester;21% Viskose;;;
0;16602;3089;3;60.9000;1.000;0;0;01.06.2016;Blazer, Business, Damen;10159058;60.9000;1.000;0;;;zeitPos=1|sortNr=14;60.9000;1.000;0;veromoda;81% Polyester;19% Baumwolle;;;
0;16602;3089;4;60.9000;1.000;0;0;01.08.2016;Blazer, Business, Damen;10163351;70.9000;1.000;0;;;zeitPos=1|sortNr=15;60.9000;1.000;0;vero moda;79% Polyester;19% Viskose;;;
0;16602;3094;1;24.9000;1.000;0;1;01.09.2016;Bluse, langarm, Damen;10156704;35.9000;1.000;0;;;zeitPos=1|sortNr=16;30.9000;1.000;0;vero moda;100% Viskose;o%;;;
0;16602;3094;2;40.9000;1.000;0;0;01.06.2016;Bluse, langarm, Damen;10145522;50.9000;1.000;0;;;zeitPos=1|sortNr=19;40.9000;1.000;0;Vero moda;69% Baumwolle;29% Nylon;;;
0;16602;3094;3;50.9000;1.000;0;0;01.11.2016;Bluse, langarm, Damen;10164866;50.9000;1.000;0;;;;;;0;""vero moda";100% Polyester;0;;;
0;16602;3094;4;50.9000;1.000;0;0;01.09.2016;Bluse, langarm, Damen;10162288;50.9000;1.000;0;;;zeitPos=1|sortNr=18;50.9000;1.000;0;veromoda;72% Baumwolle;28% Viskose;;;
0;16602;3103;1;35.9000;1.000;0;0;01.12.2015;Strickjacke, Damen;10137170;35.9000;1.000;0;;;zeitPos=1|sortNr=22;35.9000;1.000;0;Vero Moda;80% Viskose;20% Nylon;;;
0;16602;3103;2;21.9000;1.000;0;1;01.11.2016;Strickjacke, Damen;10127605;30.9000;1.000;0;;;zeitPos=1|sortNr=21;30.9000;1.000;0;Vero Moda;65% Acryl;35% Nylon;;;
0;16602;3103;3;70.9000;1.000;0;0;01.12.2015;Strickjacke, Damen;10159892;70.9000;1.000;0;;;zeitPos=1|sortNr=20;70.9000;1.000;0;YAS;69% Acryl;21% Polyester;;;
0;16602;3184;1;20.9000;1.000;0;0;01.09.2016;Gürtel;10151097;25.9000;1.000;0;;;zeitPos=1|sortNr=23;20.9000;1.000;0;veromoda;95cm;;;;
0;16602;3184;2;25.9000;1.000;0;0;01.04.2016;Gürtel;10151087;40.9000;1.000;0;;;zeitPos=1|sortNr=24;25.9000;1.000;0;Vero Moda;80cm;;;;
0;16602;3185;1;22.9000;1.000;0;0;01.04.2016;Schal und Krawatte;10137894;16.9000;1.000;0;;;zeitPos=1|sortNr=26;22.9000;1.000;0;Vero Moda;100% Acryl;0%;Schal;;
0;16602;3185;2;20.9000;1.000;0;0;01.09.2016;Schal und Krawatte;10159740;25.9000;1.000;0;;;zeitPos=1|sortNr=25;20.9000;1.000;0;VeroModa;100% Acryl;0;Foulard;;
0;16603;3108;1;20.9000;1.000;0;0;01.04.2015;Socken, Damen;1820171;20.9000;1.000;0;;;zeitPos=1|sortNr=2;20.9000;1.000;0;Beldona;keine angaben;keine angaben;;;
0;16603;3108;2;13.0000;1.000;0;0;01.04.2015;Socken, Damen;714426;13.0000;1.000;0;;;zeitPos=1|sortNr=1;13.0000;1.000;0;Falke;91% Polyamid;9% Elasthan;;;
0;16603;3109;1;35.9000;1.000;0;0;01.08.2015;Slip, Damen;1747997;36.9000;1.000;0;;;zeitPos=1|sortNr=4;35.9000;1.000;0;Beldona;85% Nylon;15% Elasthan;;;
0;16603;3109;2;20.9000;1.000;0;0;01.03.2015;Slip, Damen;1432411;20.9000;1.000;0;;;zeitPos=1|sortNr=3;20.9000;1.000;0;Sloggi;70% Baumwolle;30% Elastan;;;
0;16603;3110;1;80.9000;1.000;0;0;01.08.2015;Büstenhalter, Damen;1711448;40.9000;1.000;0;;;zeitPos=1|sortNr=6;80.9000;1.000;0;Beldona;90% Polyamid;10% Elasthan;;;
0;16603;3110;2;70.9000;1.000;0;0;01.08.2015;Büstenhalter, Damen;1746952;60.9000;1.000;0;;;zeitPos=1|sortNr=5;70.9000;1.000;0;Beldona;85% Nylon;15% Elasthan;;;
0;16603;3111;1;45.9000;1.000;0;0;01.04.2016;Unterhemd, Baumwolle, Damen;1830156;50.9000;1.000;0;;;zeitPos=1|sortNr=7;45.9000;1.000;0;Beldona;94% Modal;6% Elasthan;;;
0;16603;3111;2;100.9000;1.000;0;0;01.04.2016;Unterhemd, Baumwolle, Damen;1748581;70.9000;1.000;0;;;zeitPos=1|sortNr=8;100.9000;1.000;0;Triumph;64% Polyamid;21% Elasthan;;;
0;16603;3112;2;75.9000;1.000;0;0;01.09.2016;Pyjama, lang, Damen;1829136;120.0000;1.000;0;;;zeitPos=1|sortNr=9;75.9000;1.000;0;Beldona;48% Baumwolle;50% Modal;;;
0;16604;3075;1;370.0000;1.000;0;0;01.09.2016;Jupe, Business, Damen;289.6214;190.0000;1.000;0;;;zeitPos=1|sortNr=9;370.0000;1.000;0;nile;85% Polyester;15% Elastan;ballon;Knielang;
0;16604;3075;2;150.0000;1.000;0;0;01.11.2016;Jupe, Business, Damen;127.6211;150.0000;1.000;0;;;zeitPos=1|sortNr=8;150.0000;1.000;0;nile;63% Baumwolle;33% Viskose;gerade;Kniedeckend;
0;16604;3075;3;140.0000;1.000;0;0;01.09.2016;Jupe, Business, Damen;291.6217;150.0000;1.000;0;;;zeitPos=1|sortNr=10;140.0000;1.000;0;nile;72% Polyamid;28% Elesthan;gerader Schnitt;Knielang;
0;16604;3080;1;200.0000;1.000;0;0;01.09.2016;Hose, Business, Damen;H14646/1;170.0000;1.000;0;;;zeitPos=1|sortNr=12;200.0000;1.000;0;nile;98% Baumwolle;2% Elesthan;;;
0;16604;3080;2;170.0000;1.000;0;0;01.09.2016;Hose, Business, Damen;291.6200;200.0000;1.000;0;;;zeitPos=1|sortNr=11;170.0000;1.000;0;nile;72% Polyamid;28% Elasthan;;;
0;16604;3082;1;180.0000;1.000;0;0;01.09.2016;Jeans, Damen;H14611/1;180.0000;1.000;0;;;zeitPos=1|sortNr=14;180.0000;1.000;0;nile;99% Baumwolle;1% Elasthan;;;
0;16604;3082;2;180.0000;1.000;0;0;01.08.2016;Jeans, Damen;H14625/2;170.0000;1.000;0;;;zeitPos=1|sortNr=13;180.0000;1.000;0;nile;81% Baumwolle;18% Polyester;;;
0;16604;3103;1;140.0000;1.000;0;0;01.11.2016;Strickjacke, Damen;W14800/3;160.0000;1.000;0;;;zeitPos=1|sortNr=3;140.0000;1.000;0;nile;40% Polyacryl;29% Wolle;;;
0;16604;3103;2;170.0000;1.000;0;0;01.11.2016;Strickjacke, Damen;W14850/3;200.0000;1.000;0;;;zeitPos=1|sortNr=2;170.0000;1.000;0;nile;54% Polyacryl;30% Wolle;;;
0;16604;3103;3;230.0000;1.000;0;0;01.09.2016;Strickjacke, Damen;H14671/2;290.0000;1.000;0;;;zeitPos=1|sortNr=1;230.0000;1.000;0;IVKO;54% Polyacryl;30% Wolle;;;
0;16604;3184;1;90.0000;1.000;0;0;01.09.2016;Gürtel;617.B009;130.0000;1.000;0;;;zeitPos=1|sortNr=5;90.0000;1.000;0;nile;90cm/breit;;;;
0;16604;3184;2;70.9000;1.000;0;0;01.09.2016;Gürtel;809.B011;120.0000;1.000;0;;;zeitPos=1|sortNr=4;70.9000;1.000;0;nile;90cm;;;;
0;16604;3185;2;90.0000;1.000;0;0;01.09.2016;Schal und Krawatte;6246204;90.0000;1.000;0;;;zeitPos=1|sortNr=6;90.0000;1.000;0;nile;100% Seide;0;Foulard;;
